conversation_id,scammer_message,user_response,response_type,scam_tactic,risk_score,risk_level,effectiveness_score,timestamp,urgency_keywords,fake_fee_mentions,emotional_manipulation,isolation_attempts,authority_claims,threat_indicators,total_scam_indicators,contains_verification,contains_refusal,contains_expertise,response_strength,is_scam,scam_category,user_success
SCAM_0903,Follow the instructions exactly,This doesn't make sense,counter_attack,isolation,8,high,5,2025-11-17 16:11:25,0,0,0,0,0,0,0,0,0,0,5,1,isolation,1
SCAM_0904,Don't talk to the bank about this,I work in cybersecurity and I know these tactics,expert_mention,urgency,7,high,5,2025-01-12 12:59:46,0,0,0,0,0,0,0,0,1,1,5,1,urgency,1
SCAM_0905,Account activation charge,Can you provide official documentation?,refusing,fake_authority,7,high,4,2025-10-16 01:58:19,0,1,0,0,0,0,1,0,0,0,4,1,fake_authority,1
SCAM_0906,Urgent payment required to unlock funds,Let me verify this with customer service,expert_mention,urgency,9,critical,5,2025-10-07 05:30:21,1,1,0,0,0,0,2,1,0,0,5,1,urgency,1
SCAM_0907,I will lose my job if you don't pay,I prefer to wait for official communication,verification,fake_authority,8,high,4,2025-04-14 07:46:04,0,1,0,0,0,1,2,0,0,0,4,1,fake_authority,1
SCAM_0908,Follow the instructions exactly,"I have enough money, I don't need to withdraw now",delaying,emotional_manipulation,6,high,4,2025-06-21 13:49:38,0,0,0,0,0,0,0,0,1,0,4,1,emotional_manipulation,1
SCAM_0909,Your account will be blocked if you don't pay,I'll think about it,counter_attack,fake_fee,7,high,5,2025-02-25 02:57:59,0,1,0,0,0,1,2,0,0,0,5,1,fake_fee,1
SCAM_0910,Urgent payment required to unlock funds,I need to consult with financial advisor,counter_attack,isolation,9,critical,5,2025-11-13 15:06:08,1,1,0,0,0,0,2,0,0,0,5,1,isolation,1
SCAM_0911,You must pay immediately before expiration,I'll think about it,delaying,fake_authority,8,high,4,2025-03-04 09:38:05,1,1,0,0,0,0,2,0,0,0,4,1,fake_authority,1
SCAM_0912,Emergency service charge,Let me verify this with customer service,counter_attack,urgency,7,high,5,2025-01-08 16:50:46,0,1,0,0,0,0,1,1,0,0,5,1,urgency,1
SCAM_0913,Trust me my dear,Can you provide official documentation?,counter_attack,emotional_manipulation,4,medium,4,2024-12-13 05:02:46,0,0,2,0,0,0,2,0,0,0,4,1,emotional_manipulation,1
SCAM_0914,International transfer authorization code,This doesn't make sense,counter_attack,fake_fee,10,critical,5,2025-01-18 18:53:46,0,0,0,0,0,0,0,0,0,0,5,1,fake_fee,1
SCAM_0915,Account activation charge,I work in cybersecurity and I know these tactics,counter_attack,emotional_manipulation,4,medium,4,2025-01-23 07:19:23,0,1,0,0,0,0,1,0,1,1,4,1,emotional_manipulation,1
SCAM_0916,There are limited offers today only,This seems suspicious,delaying,fake_authority,8,high,3,2025-04-26 07:47:42,0,0,0,0,0,0,0,0,0,0,3,1,fake_authority,0
SCAM_0917,Emergency service charge,I'll wait for technical support response,questioning,threat,9,critical,3,2025-06-01 03:55:58,0,1,0,0,0,0,1,0,0,0,3,1,threat,0
SCAM_0918,Urgent payment required to unlock funds,I'll verify with official sources,expert_mention,fake_authority,9,critical,5,2025-09-03 11:25:55,1,1,0,0,0,0,2,1,0,0,5,1,fake_authority,1
SCAM_0919,You must pay immediately before expiration,I'll think about it,delaying,emotional_manipulation,5,medium,3,2025-06-12 00:19:15,1,1,0,0,0,0,2,0,0,0,3,1,emotional_manipulation,0
SCAM_0920,Emergency service charge,Why the rush?,verification,threat,9,critical,5,2025-01-31 13:07:34,0,1,0,0,0,0,1,0,0,0,5,1,threat,1
SCAM_0921,You must pay immediately before expiration,I need to consult with financial advisor,refusing,threat,10,critical,4,2025-05-16 08:04:29,1,1,0,0,0,0,2,0,0,0,4,1,threat,1
SCAM_0922,Tax clearance certificate fee required,"I'm not in a hurry, I can wait",expert_mention,isolation,10,critical,4,2025-06-27 18:49:36,0,1,0,0,0,0,1,0,1,0,4,1,isolation,1
SCAM_0923,Tax clearance certificate fee required,Can you provide official documentation?,refusing,isolation,9,critical,5,2025-11-06 19:01:18,0,1,0,0,0,0,1,0,0,0,5,1,isolation,1
SCAM_0924,Urgent payment required to unlock funds,"I'm not in a hurry, I can wait",questioning,isolation,8,high,5,2025-07-11 13:07:24,1,1,0,0,0,0,2,0,1,0,5,1,isolation,1
SCAM_0925,Follow the instructions exactly,I'll check with the bank first,counter_attack,isolation,8,high,4,2025-04-06 06:23:48,0,0,0,0,0,0,0,1,0,0,4,1,isolation,1
SCAM_0926,There are limited offers today only,I'll wait for technical support response,questioning,emotional_manipulation,7,high,5,2025-05-22 18:21:59,0,0,0,0,0,0,0,0,0,0,5,1,emotional_manipulation,1
SCAM_0927,I will lose my job if you don't pay,This is obvious scam,expert_mention,fake_authority,7,high,5,2024-12-31 19:47:54,0,1,0,0,0,1,2,0,0,0,5,1,fake_authority,1
SCAM_0928,There are limited offers today only,Why the rush?,delaying,urgency,7,high,3,2025-07-11 14:14:10,0,0,0,0,0,0,0,0,0,0,3,1,urgency,0
SCAM_0929,Document processing fee,I prefer to wait for official communication,delaying,urgency,8,high,4,2025-11-02 10:09:28,0,1,0,0,0,0,1,0,0,0,4,1,urgency,1
SCAM_0930,Emergency service charge,I'll report to the authorities,questioning,isolation,10,critical,4,2025-02-21 17:24:38,0,1,0,0,0,0,1,0,0,0,4,1,isolation,1
SCAM_0931,There are limited offers today only,I prefer to wait for official communication,counter_attack,fake_authority,7,high,5,2025-10-25 01:00:56,0,0,0,0,0,0,0,0,0,0,5,1,fake_authority,1
SCAM_0932,Currency conversion fee mandatory,This contradicts standard banking procedures,refusing,urgency,8,high,4,2025-03-19 01:42:19,0,1,0,0,1,0,2,0,0,0,4,1,urgency,1
SCAM_0933,You must pay immediately before expiration,"I'm not in a hurry, I can wait",counter_attack,urgency,9,critical,5,2025-07-06 00:09:52,1,1,0,0,0,0,2,0,1,0,5,1,urgency,1
SCAM_0934,This is 100% legitimate process,I'll think about it,verification,urgency,7,high,5,2025-06-04 21:23:30,0,0,0,0,0,0,0,0,0,0,5,1,urgency,1
SCAM_0935,Security deposit needed for verification,I'll verify with official sources,counter_attack,urgency,9,critical,5,2025-06-15 10:27:17,0,0,0,0,1,0,1,1,0,0,5,1,urgency,1
SCAM_0936,This is a mandatory security procedure,This contradicts standard banking procedures,delaying,threat,9,critical,3,2025-06-22 00:32:19,0,0,0,0,2,0,2,0,0,0,3,1,threat,0
SCAM_0937,Currency conversion fee mandatory,Why the rush?,expert_mention,isolation,8,high,4,2025-01-08 09:57:38,0,1,0,0,1,0,2,0,0,0,4,1,isolation,1
SCAM_0938,There are additional fees required for transaction,The bank confirmed these requirements don't exist,counter_attack,fake_fee,9,critical,4,2025-10-04 09:59:10,0,1,0,0,0,0,1,1,0,0,4,1,fake_fee,1
SCAM_0939,International transfer authorization code,I'll check with the bank first,expert_mention,threat,9,critical,4,2025-10-05 17:06:29,0,0,0,0,0,0,0,1,0,0,4,1,threat,1
SCAM_0940,Document processing fee,"I'm not in a hurry, I can wait",verification,urgency,9,critical,5,2025-01-25 07:39:41,0,1,0,0,0,0,1,0,1,0,5,1,urgency,1
SCAM_0941,I will lose my job if you don't pay,I work in cybersecurity and I know these tactics,refusing,emotional_manipulation,5,medium,5,2024-12-08 07:54:19,0,1,0,0,0,1,2,0,1,1,5,1,emotional_manipulation,1
SCAM_0942,This is a mandatory security procedure,I work in cybersecurity and I know these tactics,delaying,fake_authority,9,critical,4,2025-07-13 01:20:35,0,0,0,0,2,0,2,0,1,1,4,1,fake_authority,1
SCAM_0943,This is 100% legitimate process,I'll check with the bank first,delaying,urgency,7,high,3,2024-12-21 22:10:54,0,0,0,0,0,0,0,1,0,0,3,1,urgency,0
SCAM_0944,Don't talk to the bank about this,This seems suspicious,verification,fake_fee,9,critical,5,2025-07-28 13:48:25,0,0,0,0,0,0,0,0,0,0,5,1,fake_fee,1
SCAM_0945,This is a mandatory security procedure,There is no such thing as IMF code,refusing,urgency,6,high,5,2025-04-13 08:36:56,0,0,0,0,2,0,2,0,1,0,5,1,urgency,1
SCAM_0946,Your account will be blocked if you don't pay,I'll report to the authorities,counter_attack,urgency,7,high,4,2025-07-09 19:48:18,0,1,0,0,0,1,2,0,0,0,4,1,urgency,1
SCAM_0947,Trust me my dear,I'll check with the bank first,expert_mention,fake_authority,8,high,5,2025-01-28 17:46:36,0,0,2,0,0,0,2,1,0,0,5,1,fake_authority,1
SCAM_0948,Security deposit needed for verification,I'll think about it,questioning,fake_authority,7,high,3,2025-11-05 08:41:29,0,0,0,0,1,0,1,0,0,0,3,1,fake_authority,0
SCAM_0949,You need to pay IMF code to withdraw your salary,There is no such thing as IMF code,verification,isolation,9,critical,5,2025-03-26 15:14:45,0,1,0,0,0,0,1,0,1,0,5,1,isolation,1
SCAM_0950,There are limited offers today only,"I'm not in a hurry, I can wait",expert_mention,fake_authority,8,high,4,2025-09-01 06:20:18,0,0,0,0,0,0,0,0,1,0,4,1,fake_authority,1
SCAM_0951,International transfer authorization code,I'll check the company's official website,counter_attack,emotional_manipulation,5,medium,4,2025-10-15 12:12:06,0,0,0,0,0,0,0,1,0,0,4,1,emotional_manipulation,1
SCAM_0952,Emergency service charge,I'll verify with official sources,verification,threat,9,critical,5,2025-02-27 14:05:30,0,1,0,0,0,0,1,1,0,0,5,1,threat,1
SCAM_0953,Trust me my dear,I'll check the company's official website,expert_mention,urgency,9,critical,5,2025-10-02 09:05:37,0,0,2,0,0,0,2,1,0,0,5,1,urgency,1
SCAM_0954,Security deposit needed for verification,I'll wait for technical support response,delaying,threat,9,critical,4,2025-01-13 22:48:59,0,0,0,0,1,0,1,0,0,0,4,1,threat,1
SCAM_0955,Urgent payment required to unlock funds,This is obvious scam,delaying,fake_authority,9,critical,3,2025-04-19 13:30:04,1,1,0,0,0,0,2,0,0,0,3,1,fake_authority,0
SCAM_0956,You must pay immediately before expiration,I'll report to the authorities,counter_attack,fake_fee,10,critical,4,2025-09-08 17:44:18,1,1,0,0,0,0,2,0,0,0,4,1,fake_fee,1
SCAM_0957,Emergency service charge,Let me verify this with customer service,questioning,threat,10,critical,4,2025-08-29 21:18:36,0,1,0,0,0,0,1,1,0,0,4,1,threat,1
SCAM_0958,Document processing fee,I prefer to wait for official communication,refusing,threat,9,critical,5,2025-04-23 03:19:08,0,1,0,0,0,0,1,0,0,0,5,1,threat,1
SCAM_0959,Tax clearance certificate fee required,This doesn't make sense,expert_mention,emotional_manipulation,4,medium,5,2025-11-18 22:10:17,0,1,0,0,0,0,1,0,0,0,5,1,emotional_manipulation,1
SCAM_0960,Document processing fee,I'll check with the bank first,verification,isolation,8,high,5,2024-11-25 16:48:57,0,1,0,0,0,0,1,1,0,0,5,1,isolation,1
SCAM_0961,This is your last chance to withdraw,There is no such thing as IMF code,refusing,fake_authority,8,high,4,2025-05-11 05:35:53,0,0,0,0,0,0,0,0,1,0,4,1,fake_authority,1
SCAM_0962,Urgent payment required to unlock funds,There is no such thing as IMF code,refusing,urgency,7,high,5,2025-01-02 05:49:22,1,1,0,0,0,0,2,0,1,0,5,1,urgency,1
SCAM_0963,Tax clearance certificate fee required,I need to consult with financial advisor,refusing,threat,10,critical,5,2025-05-31 03:04:04,0,1,0,0,0,0,1,0,0,0,5,1,threat,1
SCAM_0964,You must pay immediately before expiration,This seems suspicious,questioning,emotional_manipulation,5,medium,5,2025-05-21 04:34:52,1,1,0,0,0,0,2,0,0,0,5,1,emotional_manipulation,1
SCAM_0965,Follow the instructions exactly,Can you provide official documentation?,expert_mention,fake_authority,7,high,5,2025-02-12 00:41:18,0,0,0,0,0,0,0,0,0,0,5,1,fake_authority,1
SCAM_0966,Your account will be blocked if you don't pay,This doesn't make sense,questioning,emotional_manipulation,5,medium,3,2024-12-13 16:31:25,0,1,0,0,0,1,2,0,0,0,3,1,emotional_manipulation,0
SCAM_0967,International transfer authorization code,I need to consult with financial advisor,counter_attack,urgency,6,high,4,2025-07-04 04:29:22,0,0,0,0,0,0,0,0,0,0,4,1,urgency,1
SCAM_0968,Don't talk to the bank about this,Why the rush?,expert_mention,emotional_manipulation,4,medium,4,2025-09-30 19:17:31,0,0,0,0,0,0,0,0,0,0,4,1,emotional_manipulation,1
SCAM_0969,Urgent payment required to unlock funds,Can you provide official documentation?,verification,urgency,9,critical,4,2025-10-17 23:17:47,1,1,0,0,0,0,2,0,0,0,4,1,urgency,1
SCAM_0970,Security deposit needed for verification,This seems suspicious,verification,fake_fee,9,critical,5,2025-10-20 16:28:47,0,0,0,0,1,0,1,0,0,0,5,1,fake_fee,1
SCAM_0971,This is 100% legitimate process,I need to consult with financial advisor,verification,isolation,10,critical,4,2025-10-22 08:44:40,0,0,0,0,0,0,0,0,0,0,4,1,isolation,1
SCAM_0972,This is 100% legitimate process,I prefer to wait for official communication,verification,urgency,8,high,5,2025-06-23 19:59:11,0,0,0,0,0,0,0,0,0,0,5,1,urgency,1
SCAM_0973,Follow the instructions exactly,I prefer to wait for official communication,delaying,threat,9,critical,3,2025-07-12 22:20:05,0,0,0,0,0,0,0,0,0,0,3,1,threat,0
SCAM_0974,Emergency service charge,I'll verify with official sources,delaying,threat,9,critical,4,2025-03-19 09:27:32,0,1,0,0,0,0,1,1,0,0,4,1,threat,1
SCAM_0975,Trust me my dear,I'll wait for technical support response,counter_attack,fake_authority,8,high,4,2025-09-05 16:48:24,0,0,2,0,0,0,2,0,0,0,4,1,fake_authority,1
SCAM_0976,Security deposit needed for verification,I need to consult with financial advisor,verification,fake_fee,8,high,4,2025-07-31 10:42:49,0,0,0,0,1,0,1,0,0,0,4,1,fake_fee,1
SCAM_0977,Trust me my dear,I'll wait for technical support response,verification,fake_authority,9,critical,4,2025-02-24 20:49:22,0,0,2,0,0,0,2,0,0,0,4,1,fake_authority,1
SCAM_0978,This is 100% legitimate process,Why the rush?,delaying,urgency,7,high,4,2025-02-03 21:40:08,0,0,0,0,0,0,0,0,0,0,4,1,urgency,1
SCAM_0979,This is your last chance to withdraw,This seems suspicious,verification,threat,9,critical,4,2025-09-06 14:51:11,0,0,0,0,0,0,0,0,0,0,4,1,threat,1
SCAM_0980,This is your last chance to withdraw,The bank confirmed these requirements don't exist,refusing,fake_fee,8,high,5,2024-12-11 23:52:25,0,0,0,0,0,0,0,1,0,0,5,1,fake_fee,1
SCAM_0981,Tax clearance certificate fee required,"I have enough money, I don't need to withdraw now",expert_mention,isolation,8,high,5,2024-12-09 20:05:47,0,1,0,0,0,0,1,0,1,0,5,1,isolation,1
SCAM_0982,Tax clearance certificate fee required,I prefer to wait for official communication,delaying,emotional_manipulation,6,high,3,2025-04-01 12:31:34,0,1,0,0,0,0,1,0,0,0,3,1,emotional_manipulation,0
SCAM_0983,This is 100% legitimate process,The bank confirmed these requirements don't exist,counter_attack,fake_authority,7,high,4,2025-02-04 17:26:48,0,0,0,0,0,0,0,1,0,0,4,1,fake_authority,1
SCAM_0984,Security deposit needed for verification,Can you provide official documentation?,counter_attack,fake_fee,9,critical,4,2024-12-12 12:56:39,0,0,0,0,1,0,1,0,0,0,4,1,fake_fee,1
SCAM_0985,There are additional fees required for transaction,This doesn't make sense,refusing,fake_fee,7,high,4,2025-03-30 16:33:41,0,1,0,0,0,0,1,0,0,0,4,1,fake_fee,1
SCAM_0986,Security deposit needed for verification,I'll report to the authorities,delaying,urgency,7,high,4,2025-05-10 11:20:04,0,0,0,0,1,0,1,0,0,0,4,1,urgency,1
SCAM_0987,This is your last chance to withdraw,The bank confirmed these requirements don't exist,questioning,urgency,9,critical,5,2025-09-19 03:18:28,0,0,0,0,0,0,0,1,0,0,5,1,urgency,1
SCAM_0988,Account activation charge,I'll think about it,delaying,fake_fee,8,high,3,2025-03-01 14:50:31,0,1,0,0,0,0,1,0,0,0,3,1,fake_fee,0
SCAM_0989,Don't talk to the bank about this,I prefer to wait for official communication,refusing,fake_authority,8,high,4,2025-09-04 10:26:51,0,0,0,0,0,0,0,0,0,0,4,1,fake_authority,1
SCAM_0990,You need to pay IMF code to withdraw your salary,This is obvious scam,counter_attack,fake_authority,8,high,5,2025-08-12 17:47:24,0,1,0,0,0,0,1,0,0,0,5,1,fake_authority,1
SCAM_0991,There are additional fees required for transaction,I work in cybersecurity and I know these tactics,questioning,fake_authority,8,high,4,2025-05-06 03:57:24,0,1,0,0,0,0,1,0,1,1,4,1,fake_authority,1
SCAM_0992,You need to pay IMF code to withdraw your salary,I work in cybersecurity and I know these tactics,counter_attack,threat,10,critical,5,2025-05-14 19:17:29,0,1,0,0,0,0,1,0,1,1,5,1,threat,1
SCAM_0993,Urgent payment required to unlock funds,Can you provide official documentation?,expert_mention,isolation,9,critical,4,2025-07-24 00:19:51,1,1,0,0,0,0,2,0,0,0,4,1,isolation,1
SCAM_0994,There are limited offers today only,Can you provide official documentation?,counter_attack,threat,10,critical,5,2025-10-15 09:13:34,0,0,0,0,0,0,0,0,0,0,5,1,threat,1
SCAM_0995,Currency conversion fee mandatory,I'll think about it,questioning,fake_fee,7,high,3,2025-01-15 04:13:43,0,1,0,0,1,0,2,0,0,0,3,1,fake_fee,0
SCAM_0996,There are limited offers today only,I prefer to wait for official communication,refusing,emotional_manipulation,5,medium,4,2025-08-26 09:11:45,0,0,0,0,0,0,0,0,0,0,4,1,emotional_manipulation,1
SCAM_0997,Trust me my dear,"I have enough money, I don't need to withdraw now",delaying,urgency,8,high,4,2025-01-27 07:17:00,0,0,2,0,0,0,2,0,1,0,4,1,urgency,1
SCAM_0998,Document processing fee,I work in cybersecurity and I know these tactics,counter_attack,urgency,8,high,4,2025-07-03 02:35:32,0,1,0,0,0,0,1,0,1,1,4,1,urgency,1
SCAM_0999,This is your last chance to withdraw,I need to consult with financial advisor,questioning,fake_fee,9,critical,5,2025-10-15 02:53:35,0,0,0,0,0,0,0,0,0,0,5,1,fake_fee,1
SCAM_1000,Emergency service charge,The bank confirmed these requirements don't exist,delaying,fake_fee,10,critical,4,2025-06-28 11:05:44,0,1,0,0,0,0,1,1,0,0,4,1,fake_fee,1
